simucont_id_all, naive_alloc_Mha, min_alloc_Mha, opt_alloc_Mha, max_possible_alloc_Mha
   112165001,                    1.74320291,                    2.18976475,                    7.55431927,                    7.55431928
   112165002,                    3.17505038,                    0.00000000,                    0.00000000,                    0.00000000
   112165003,                    2.80394047,                    1.60230860,                    1.60230860,                    1.60230860
   112165004,                    3.18249553,                    4.65457553,                    7.90061238,                    7.90061238
   112165005,                    2.99015642,                    3.12726175,                    3.12726175,                    3.88493526
   112166001,                    1.80258000,                    1.71185048,                    1.71185048,                    7.97668693
   112166002,                    1.70777568,                    1.76892932,                    1.79091336,                    1.79091335
   112167001,                    1.88256039,                    0.00000000,                    0.00000000,                    0.00000000
   112168001,                    3.46441936,                    3.74986210,                    3.74986210,                    6.57610488
   112169001,                    2.00184472,                    2.58274234,                    3.16166280,                    3.16166280
   112170001,                    1.21260671,                    0.00836050,                    0.00837821,                    0.00837822
   112171001,                    3.16776541,                    3.24059161,                    3.24059161,                   10.54925594
   112172001,                    0.48460111,                    0.48223287,                    0.48223287,                    1.73563838
   112173001,                    2.48544565,                    2.78137493,                    2.78137493,                    3.76119352
   112174001,                    2.15854826,                    1.84761978,                    1.86421257,                    1.86421257
   112175001,                    6.43212109,                    6.44437998,                    6.44437998,                    7.42322597
   112176001,                    3.12829891,                    0.00656231,                    0.00656231,                    0.00656231
   112177001,                    2.75909588,                    2.71896490,                    2.71896490,                    8.12350066
   112178001,                    1.86190129,                    1.83951763,                    1.83951763,                    8.21586710
   112179001,                    4.40078031,                    5.07417724,                    6.81887399,                    6.81887399
   112180001,                    3.07217410,                    3.31508416,                    3.71871046,                    4.79056986
   112181001,                    2.24489426,                    2.23033565,                    2.23033565,                    8.46000000
   112182001,                   25.44983836,                   25.39994224,                   25.39994224,                   30.45021481
   112182002,                    5.06368166,                    5.07869421,                    5.07869421,                    6.14072349
   112183001,                   31.59836483,                   31.47705068,                   31.47705068,                   37.89199569
   112183002,                    5.20570468,                    5.17192493,                    5.17192493,                    6.87536548
   112184001,                   10.00348462,                    5.44228663,                    5.52038327,                    5.52038327
   112185001,                   27.54455804,                   27.95570331,                   27.95570331,                   43.39283664
   112185002,                    3.99552354,                    5.09355118,                    6.26963606,                    6.26963605
   112186001,                    4.55144912,                    5.07661296,                    5.07661296,                    9.37970739
   112187001,                    5.42051839,                    5.36826067,                    5.36826067,                   16.28842631
   112188001,                    4.65272527,                    4.63608086,                    4.63608086,                    8.24000000
   112189001,                    4.72494588,                    4.58380104,                    4.58380104,                    7.63352547
   112190001,                    4.23412244,                    4.23372514,                    4.23372514,                    7.93765796
   112190002,                    3.72759568,                    3.72759568,                    3.72759568,                    7.67277493
   112191001,                    5.35263464,                    5.35165329,                    5.35165329,                    6.84288873
   112192001,                    4.80289265,                    4.76115576,                    4.76115576,                    7.02892120
   112193001,                    1.84104280,                    1.82083286,                    1.82269516,                    1.82269516
   112194001,                    5.47031775,                    5.44996988,                    5.44996988,                    8.08768760
   112195001,                   11.09189719,                   11.09033519,                   11.09033519,                   16.14954484
   112196001,                    4.70968704,                    4.65145349,                    7.74625198,                    7.74625199
   112197001,                    5.95759532,                    6.19041454,                    6.19041454,                    8.07536213
   112198001,                    2.32734048,                    2.29722371,                    8.49000000,                    8.49000000
   112199001,                    7.29224059,                    6.91353049,                    6.91353049,                   16.96000000
   112200001,                    3.87479300,                    3.93121261,                    3.93121261,                    8.03878025
   113061001,                    0.00003268,                    0.00001765,                    0.00001765,                    0.75534806
   113085001,                    0.00280037,                    0.00280037,                    0.10890733,                    0.10890733
   113094001,                    0.01944628,                    0.01944628,                    0.41461731,                    0.41461731
   113105001,                    0.00000000,                    0.00000000,                    0.14719762,                    0.14719762
   113129001,                    0.00315184,                    0.00277302,                    0.00277302,                    0.79591797
   113131001,                    0.00828119,                    0.00728588,                    0.00728588,                    1.25984745
   113133001,                    0.01961149,                    0.01725440,                    2.96363035,                    2.96363035
   113135001,                    0.00915557,                    0.00805517,                    0.00805517,                    1.46352875
   113138001,                    4.82723977,                    1.48619986,                    1.48619986,                    1.48619986
   113139001,                    3.76457199,                    5.53252295,                    6.54561012,                    6.54561012
   113140001,                    4.98735027,                    0.00000000,                    0.00000000,                    0.00000000
   113140002,                    4.03358827,                    0.00000000,                    0.00000000,                    0.00000000
   113141001,                    3.36069095,                    0.00000000,                    0.00000000,                    0.00000000
   113142001,                    2.69121784,                    0.00000000,                    0.00000000,                    0.00000000
   113142002,                    4.25026929,                    0.00000000,                    0.00000000,                    0.00000000
   113143001,                    2.58862842,                    0.00000000,                    0.00000000,                    0.00000000
   113144001,                    2.48286444,                    2.53622013,                    8.50000000,                    8.50000000
   113145001,                    2.76273028,                    2.71837830,                    8.50000000,                    8.50000000
   113146001,                    5.00442867,                    7.17852194,                    7.56310772,                    7.56310772
   113147001,                    2.87213638,                    2.43661825,                    2.43661825,                    2.43661825
   113148001,                    5.50661879,                    6.01859674,                    6.03239085,                    6.03239085
   113149001,                    2.32198389,                    0.00000000,                    0.00000000,                    0.00000000
   113150001,                    2.27998646,                    0.00000000,                    0.00000000,                    0.00000000
   113150002,                    2.39255557,                    2.95807970,                    6.59159416,                    6.59159416
   113373001,                    4.28647921,                    4.73983663,                    4.73983663,                    8.24000000
   113374001,                    4.68848795,                    1.01105895,                    1.01105895,                    1.63800000
   113375001,                    9.92818182,                    4.99939249,                    4.99939249,                    4.99939250
   113376001,                    1.25162074,                    0.48877602,                    0.48877602,                    1.68600000
   113623001,                    3.61886031,                    3.61886031,                    3.61886031,                    5.61133395
   113624001,                    2.60190746,                    2.63373688,                    2.63373688,                    5.56665468
   113625001,                    4.49794622,                    5.51241298,                    5.51595293,                    5.51595292
   113626001,                    3.38762613,                    3.27740311,                    3.27740311,                    7.29369947
   113627001,                    2.99904074,                    2.99904074,                    2.99904074,                    7.48691326
   113628001,                    1.05546728,                    1.05625221,                    1.05625221,                    4.10111392
   113629001,                    6.09450149,                    6.09450149,                    6.09450149,                   15.43535339
   113629002,                    4.06951682,                    4.06951682,                    4.06951682,                    7.81461208
   113630001,                    4.15081725,                    4.15081725,                    4.15081725,                    7.90502410
   113631001,                    4.14155787,                    4.14151093,                    4.14151093,                    7.48620296
   113631002,                    1.79689959,                    1.79669736,                    1.79669736,                    7.83653434
   113631003,                    3.73510859,                    3.73509891,                    3.73509891,                    8.00308186
   113631004,                    2.31639579,                    2.31639579,                    2.31639579,                    7.91055339
   113631005,                    4.38712045,                    4.38712045,                    4.38712045,                    8.06865631
   113632001,                    2.17518206,                    2.17372884,                    2.17372884,                    6.83821677
   113632002,                    3.12901978,                    3.13577129,                    3.13577129,                    5.65689351
   113633001,                    4.36245448,                    4.36243334,                    4.36243334,                    7.82722660
   113634001,                    2.40064444,                    0.00000000,                    0.00000000,                    0.00000000
   113635001,                   10.56444690,                   10.55506740,                   10.55506740,                   16.09153727
   113636001,                    4.79171398,                    4.79171398,                    4.79171398,                    8.07101825
   113637001,                    5.20570468,                    5.17192493,                    5.17192493,                    6.27321921
   113638001,                    8.87857451,                    1.32337514,                    1.32337514,                    1.32337514
   113638002,                   24.06295929,                   25.14892627,                   25.14892627,                   29.18727615
   113639001,                    4.73922953,                    4.73920511,                    4.73920511,                    7.94949175
   113640001,                    5.24998845,                    5.17072313,                    5.17072313,                    7.77041949
   113641001,                   10.73528948,                   10.72818042,                   10.72818042,                   13.42497954
   113642001,                    5.17768734,                    5.50714667,                    6.71666129,                    6.71666129
   113643001,                   16.73637098,                   16.97880553,                   18.79961306,                   20.50780363
   113644001,                    5.91908173,                    5.89672731,                    5.89672731,                    6.45616539
   113645001,                    2.43844481,                    2.27528176,                    2.27528176,                    8.44000000
   113646001,                    5.40739947,                    5.41275995,                    7.15448545,                    7.18669240
   113647001,                    5.98523120,                    4.63595406,                    4.63595406,                    4.63595406
   113647002,                    7.84572776,                    7.40021091,                    7.40294995,                    7.40294995
   113648001,                    4.99585524,                    0.00000000,                    0.00000000,                    0.00000000
   113649001,                   15.53465142,                   15.44488045,                   15.44488045,                   28.48238479
   113650001,                    9.51937611,                    9.61823346,                   11.68735049,                   11.68735049
   1140001,                    5.69447813,                    4.94671003,                    4.94671003,                   10.14961187
   1141001,                    2.12283837,                    1.84407871,                    1.84407871,                    3.77853730
   1141002,                    0.94834119,                    1.77215135,                    1.77215135,                    4.72328019
   1142001,                    3.19846129,                    1.65787456,                    1.65787456,                    2.50012816
   114822004,                    0.00673777,                    0.00673777,                    0.21064091,                    0.21064091
   114827001,                    4.67362465,                    5.23572612,                    6.99495170,                    8.40000000
   114831001,                    0.00257838,                    0.00226849,                    0.00226849,                    0.00350681
   114836001,                    4.11780597,                    0.00000000,                    0.00000000,                    0.00000000
   114844002,                    0.00000868,                    0.00000868,                    0.00000868,                    0.05164458
   114852001,                    0.91295343,                    1.38458791,                    1.38458791,                    3.10456981
   114852002,                    0.24645340,                    0.42331536,                    0.42331536,                    2.22166152
   114856001,                    0.00000000,                    0.00000000,                    0.00000000,                    0.19963666
   114857001,                    0.00766034,                    0.00244463,                    0.00244463,                    0.00946007
   114857003,                    0.01187720,                    0.00379034,                    0.00379034,                    0.01466763
   114858005,                    0.00235394,                    0.00075121,                    0.00075121,                    0.00290678
   114861002,                    0.00000000,                    0.00000000,                    0.00000000,                    0.87768848
   114861003,                    0.00000000,                    0.00000000,                    0.00000000,                    1.36049533
   114862001,                    0.00711224,                    0.00228901,                    0.00228901,                    0.00888815
   114864001,                    8.57300987,                    9.47973014,                    9.47973014,                   16.47000000
   114865001,                    6.67726611,                    6.69751597,                    6.69751597,                    6.95644063
   114865002,                    6.21443560,                    6.26105053,                    6.43577931,                    7.33459891
   114870002,                    0.00760672,                    0.00760672,                    0.00760672,                    0.03688252
   114871002,                    0.58029180,                    0.58029180,                    0.58029180,                    2.81366838
   114872001,                    7.10547752,                    7.21118579,                    7.38342586,                    7.38342587
   114874001,                    8.06458379,                    7.22564895,                    7.22891582,                    7.22891582
   114876001,                    6.64139291,                    6.64051229,                    6.66070014,                    6.66070013
   114877001,                    1.00701849,                    1.00186067,                    1.12819561,                    1.12819562
   114878002,                    0.00162578,                    0.00162578,                    0.00162578,                    0.02432798
   114880001,                    0.26010424,                    0.26010424,                    0.26010424,                    1.26090975
   114881001,                    5.91217744,                    5.92380749,                    5.98928409,                    7.18266249
   114882001,                    7.66981491,                    7.26746967,                    7.26792009,                    7.26792009
   114883001,                   21.70232522,                   21.01433357,                   21.01436330,                   21.01436329
   114884001,                   31.48288966,                   25.57320212,                   25.57345745,                   25.57345744
   114884002,                    7.98825896,                    7.13383846,                    7.13384192,                    7.13384193
   114885001,                    9.95608187,                    7.26190459,                    7.26190459,                    7.26190459
   114885002,                    8.32908515,                    7.27720915,                    7.27728360,                    7.27728360
   114887001,                   41.81560245,                   41.78296679,                   41.78296679,                   48.63890463
   114887002,                    5.87852097,                    5.84748511,                    5.84748511,                    6.67495567
   114888001,                   10.97333535,                    3.80791625,                    3.80791625,                    3.80791625
   114889001,                   26.55046367,                   26.50409941,                   26.50409941,                   27.75664828
   114889002,                    7.67606977,                    7.05593061,                    7.05623724,                    7.05623725
   114889003,                    7.60622355,                    7.20093769,                    7.20093769,                    7.20093769
   114890001,                    4.83001685,                    4.89011139,                    5.54666219,                    5.54666220
   114890002,                   13.90197273,                   14.20413703,                   14.49901951,                   14.49901951
   114891001,                    7.18383552,                    5.82617336,                    5.82621038,                    5.82621037
   114894001,                    5.97959022,                    6.54631925,                    7.24556428,                    7.24556428
   114894002,                    6.62490059,                    6.79546752,                    7.16927863,                    7.16927864
   114894003,                    6.22572043,                    6.19826483,                    6.19826483,                    7.51704144
   114895001,                    5.71916143,                    5.69971105,                    5.69971105,                    7.34862619
   114896001,                    4.82268661,                    2.95636419,                    2.95636419,                    2.95636420
   114897001,                    4.99410236,                    4.99410236,                    4.99410236,                    7.26546802
   114897002,                    5.23911473,                    5.23911470,                    5.23911470,                    7.27948656
   114897003,                    5.27545871,                    5.27545659,                    5.27545659,                    7.38160109
   114897004,                    5.17745794,                    5.17745782,                    5.17745782,                    7.37848417
   114898001,                    5.86220049,                    5.86158168,                    5.86158168,                    7.07118858
   114899001,                   14.22626451,                   14.30948263,                   14.43368938,                   14.49471619
   114900001,                    4.50372160,                    4.50372157,                    4.50372157,                    6.79406411
   114901001,                    3.37068220,                    0.00000000,                    0.00000000,                    0.00000000
   114902001,                    3.98951247,                    0.66961196,                    0.66961196,                    1.69000000
   114904001,                    4.12000984,                    4.12882663,                    5.71877168,                    5.71877167
   114905001,                    2.67319711,                    1.97515881,                    1.97515881,                    1.97515881
   114906001,                    6.67289088,                    3.36080807,                    3.36080807,                    3.36080807
   114906002,                    7.62476202,                    5.04119193,                    5.04119193,                    5.04119193
   114907001,                    1.25449711,                    0.00000000,                    0.00000000,                    0.00000000
   114908001,                   20.01007493,                   20.01007493,                   20.01007493,                   36.62919089
   114908002,                    3.62908251,                    3.62908251,                    3.62908251,                    7.36857283
   114909001,                    3.05557423,                    3.05557423,                    3.05557423,                    7.53838268
   114909002,                   10.23751361,                   10.23751361,                   10.23751361,                   14.81811251
   114910001,                    1.42775567,                    0.00000000,                    0.00000000,                    0.00000000
   114910002,                    1.01290902,                    0.00000000,                    0.00000000,                    0.00000000
   114911001,                    3.38648176,                    3.38648176,                    3.38648176,                    7.83380695
   114912001,                    7.58966231,                    7.58966231,                    7.58966231,                   15.12603208
   114912002,                    2.63748772,                    2.63748772,                    2.63748772,                    7.67024874
   114913001,                    2.52529581,                    0.00000000,                    0.00000000,                    0.00000000
   114914001,                    2.38021269,                    2.60250186,                    2.84553729,                    8.19458648
   114914002,                   15.04625317,                    1.61587335,                    1.62299775,                    1.62299776
   114914003,                    3.86797710,                    0.00000000,                    0.00000000,                    0.00000000
   114915001,                    1.74213982,                    0.00000000,                    0.00000000,                    0.00000000
   114915002,                    1.50032608,                    1.42611266,                    1.42611266,                    4.07355189
   114915003,                    2.19306376,                    2.13807175,                    2.13807175,                    7.11862044
   114916001,                    2.06593029,                    2.06693896,                    2.06693896,                    7.66487717
   114917001,                    4.17059358,                    4.17059358,                    4.17059358,                    7.28937446
   114918001,                    3.39416442,                    3.23660934,                    3.23660934,                    8.31000000
   114919001,                    1.70570552,                    0.00000000,                    0.00000000,                    0.00000000
   114920001,                    4.03645739,                    4.74509301,                    4.74509301,                    7.79888345
   114920002,                    1.53590147,                    1.65716507,                    1.65716507,                    3.19951532
   114920003,                    2.26716865,                    0.00000000,                    0.00000000,                    0.00000000
   114921001,                    7.02349170,                    7.02349170,                    7.02349170,                    7.90082421
   114922001,                    4.56048189,                    4.55930993,                    4.55930993,                    7.72195969
   114923001,                    5.35257041,                    5.35158907,                    5.35158907,                    6.18850715
   114924001,                    5.22996410,                    5.20158766,                    5.20158766,                    5.95857489
   114925001,                    4.01970268,                    3.86621297,                    3.86621297,                    8.00922736
   114926001,                    4.24572484,                    4.24555294,                    4.24555294,                    7.69876983
   114926002,                   11.77173910,                   11.76915304,                   11.76915304,                   15.83075585
   114926003,                    6.01003510,                    6.00348943,                    6.00348943,                    7.76859581
   114926004,                    4.37699622,                    4.37678975,                    4.37678975,                    8.01458064
   114926005,                    7.02750686,                    7.01254901,                    7.01254901,                    7.95639825
   114927001,                   12.19135578,                   12.18923123,                   12.18923123,                   22.56056889
   114928001,                    4.63364218,                    4.63364218,                    4.63364218,                    8.04166057
   114929001,                    5.93427556,                    5.89787870,                    5.89787870,                    7.51335970
   114930001,                    4.98747153,                    4.96741438,                    4.96741438,                    6.16437371
   114931001,                    2.11269929,                    2.26441711,                    2.26441711,                    3.05888506
   114932001,                   10.72498055,                   10.67526716,                   10.67526716,                   16.39585688
   114933001,                    5.69536113,                    5.80200689,                    5.80200689,                    8.03085869
   114934001,                    3.70970986,                    3.72117386,                    3.72117386,                    7.61455235
   114934002,                    7.89388987,                    7.87509627,                    7.87509627,                    8.00308947
   114935001,                    4.75550965,                    4.75520243,                    4.75520243,                    8.26745051
   114936001,                    6.07703582,                    6.07046723,                    6.07046723,                    8.03233546
   114936002,                    5.31652024,                    5.28415850,                    5.28415850,                    8.17517113
   115253002,                    0.00000667,                    0.00000360,                    0.00000360,                    0.14407801
   115276001,                    2.67322919,                    2.89247064,                    2.89247064,                    2.89247064
   115277001,                    3.32140808,                    1.81077996,                    1.81077996,                    1.81077996
   115551001,                    0.01644359,                    0.00571667,                    0.00571667,                    0.01873755
   115551002,                    0.55113369,                    0.66845656,                    0.66845656,                    1.65559854
   115558001,                    0.33479909,                    0.11864542,                    0.11864542,                    0.11864542
   115563001,                    0.38083335,                    0.11580039,                    0.11580039,                    0.11580039
   115564001,                    0.64958926,                    0.64958926,                    1.24338864,                    1.24338864
   115578001,                    3.76231956,                    3.72814091,                    3.72814091,                    8.24000000
   115579001,                    9.37708843,                    5.66109758,                    5.66109758,                    6.18916433
   115580001,                    4.56696829,                    4.62957505,                    4.62957505,                    4.62957505
   115581001,                    9.89576769,                   11.10634651,                   11.10634651,                   13.61855574
   115582001,                    5.48162822,                    8.11349074,                    9.86020815,                    9.86020815
   115586001,                    6.64459780,                    2.03892556,                    2.03892556,                    3.38000676
   115586002,                    2.89706651,                    1.24827072,                    1.24827072,                    1.68999324
   115588001,                    2.90245874,                    1.55202111,                    1.69200000,                    1.69200000
   115589001,                    1.59156776,                    1.42872733,                    1.69200000,                    1.69200000
   115590001,                    1.19563417,                    0.00000000,                    0.00000000,                    0.00000000
   115591001,                    0.38006631,                    0.00000000,                    0.00000000,                    0.00000000
   115592001,                   11.28562266,                   10.54053359,                   10.72041000,                   10.72041000
   1161001,                   17.76818696,                   14.78627400,                   14.78627400,                   32.11400000
   1162001,                    1.90981559,                    2.77851521,                    2.77851521,                    6.34207830
   1162002,                    4.85718144,                    6.45168096,                    6.45168096,                    9.90018450
   1162003,                    0.94832981,                    0.82380027,                    0.82380027,                    1.68785856
   1162004,                   10.09129815,                   17.57835108,                   17.57835108,                   39.34650520
   1163001,                    2.99922795,                    2.88445152,                    2.88445152,                    3.94051664
   1164001,                    2.24991038,                    0.13208777,                    0.13208777,                    1.03249978
   117192001,                    0.00121980,                    0.00029282,                    0.00029282,                    0.11931326
   117683001,                    0.61038584,                    0.62422443,                    0.62422443,                    1.13277156
   117686001,                    0.74856548,                    0.83404206,                    0.83404206,                    1.47628152
   117687001,                    3.57847607,                    0.50182304,                    0.50182304,                    1.41143957
   117688001,                    0.03708512,                    0.01417369,                    0.01417369,                    0.01417369
   117693001,                    3.09074124,                    0.65632328,                    1.64400000,                    1.64400000
   117694001,                    4.83586087,                    0.00000000,                    0.00000000,                    0.00000000
   117695001,                    6.61211896,                    1.14050329,                    1.14050329,                    1.14050329
   117696001,                    6.61219831,                    0.99805273,                    0.99805273,                    0.99805273
   117710001,                    0.00963345,                    0.00847562,                    0.00847562,                    0.99229116
   117717001,                    0.01201843,                    0.01201843,                    0.01201843,                    0.50975151
   117729001,                    3.99400751,                    3.99280907,                    3.99280907,                    6.68846791
   117736001,                    4.09001499,                    4.09001497,                    4.09001497,                    5.20121127
   117737001,                    3.89489931,                    3.89483409,                    3.89483409,                    6.47607232
   117737002,                    7.26498042,                    7.24867738,                    7.24867738,                   10.77670863
   117737003,                    2.88370525,                    2.88166023,                    2.88166023,                    6.03166873
   117748001,                   12.19799748,                   12.19000427,                   12.19000427,                   16.74997499
   117748002,                   18.22576322,                   18.22205410,                   18.22205410,                   24.40088808
   117749001,                   16.55399389,                   16.41934682,                   16.41934682,                   24.10524373
   117759001,                    3.88750482,                    1.40116869,                    1.40116869,                    2.36177236
   117760001,                    3.88745817,                    0.85357553,                    0.85357553,                    1.92170274
   117761001,                    3.54492957,                    3.53635218,                    3.53635218,                    5.54017601
   117761002,                    6.34582476,                    6.34556562,                    6.34556562,                   13.10726086
   117761003,                    7.77251265,                    7.76375909,                    7.76375909,                   12.71665809
   117761004,                    3.97147774,                    3.97038106,                    3.97038106,                    6.91356596
   117762001,                    8.26254538,                    8.17188219,                    8.17188219,                    9.87853416
   117769001,                    6.08685438,                    6.07246783,                    6.07246783,                    8.22000000
   117770001,                    7.55818787,                    7.55801820,                    7.55801820,                   11.57078506
   117770002,                    4.59490254,                    4.59471436,                    4.59471436,                    6.70712052
   117771001,                    7.33769394,                    7.33764365,                    7.33764365,                   11.53202882
   117771002,                   14.29694181,                   14.29694181,                   14.29694181,                   24.65676520
   117771003,                    7.03934008,                    7.03892741,                    7.03892741,                   10.36117084
   117780001,                   12.98972943,                   12.98972943,                   12.98972943,                   22.51172211
   117780002,                    3.31470306,                    3.31470306,                    3.31470306,                    5.73525355
   117780003,                    3.78728661,                    3.78728661,                    3.78728661,                    5.72483661
   117781001,                    3.72834786,                    3.72834786,                    3.72834786,                    5.39510217
   117789001,                    2.56252530,                    1.10412560,                    1.10412560,                    1.49661486
   117791001,                    5.60267822,                    5.60362284,                    5.60411859,                    7.22692180
   117791002,                    7.28565146,                    7.25535682,                    7.25538283,                    7.25538283
   117792001,                    4.58958544,                    4.78478006,                    4.78478006,                    6.82961567
   117793001,                    5.65359900,                    5.65359900,                    5.65359900,                   11.29999289
   117794001,                    2.04637222,                    2.02862073,                    2.02862073,                    4.33196037
   117795001,                    4.31946603,                    4.31944962,                    4.31944962,                   11.15988377
   117804001,                    3.70468532,                    0.67860486,                    0.67860486,                    1.68800000
   117805001,                    5.85529643,                    1.43224758,                    1.43224758,                    1.43224759
   117806001,                    2.21044817,                    2.28902910,                    2.28902910,                    5.50592434
   117806002,                    2.10034213,                    2.07837175,                    2.07837175,                    5.69918591
   117807001,                    6.61645122,                    7.07894573,                    7.07894573,                    8.36629493
   117820001,                    3.33065261,                    3.19949243,                    3.19949243,                    8.46000000
   117821001,                    5.62697252,                    3.39855589,                    3.39855589,                    3.39855589
   117822001,                   12.90712999,                   13.03523039,                   13.03523039,                   18.00730649
   117828001,                    1.91059123,                    1.91024664,                    1.91024664,                    7.68524820
   117829001,                    6.38167619,                    7.70235448,                   10.15518710,                   10.15518710
   117830001,                    3.75711810,                    4.75712179,                    5.16356659,                    5.16356659
   117830002,                    1.97463725,                    0.00000000,                    0.00000000,                    0.00000000
   117834001,                   36.05613414,                   36.03425792,                   36.03425792,                   96.27584229
   117835001,                    1.24719913,                    0.39422976,                    0.39422976,                    0.39422977
   117835002,                    0.97082161,                    0.00000000,                    0.00000000,                    0.00000000
   117836001,                    1.71554112,                    1.72232858,                    1.81583817,                    1.81583817
   117836002,                    3.94444750,                    3.90916519,                    3.90916519,                    9.89555249
   117837001,                    1.51072638,                    1.56969654,                    2.93905717,                    2.93905717
   117837002,                    6.42696700,                    1.74406394,                    1.74735562,                    1.74735563
   117837003,                    2.76310122,                    1.52870074,                    1.52870074,                    1.52870074
   117837004,                    0.65657858,                    0.06470667,                    0.06527305,                    0.06527306
   117838001,                    3.59321012,                    3.56405728,                    3.56405728,                    3.56405728
   117838002,                    1.97969162,                    2.29432349,                    3.07765491,                    3.07765492
   117842001,                    0.00589192,                    0.00000000,                    0.00000000,                    0.00000000
   117843001,                    4.79948162,                    4.77750882,                    4.77750882,                   18.84019212
   117843002,                   16.69359424,                   17.09294537,                   17.13053547,                   17.13053547
   117843003,                    8.44247707,                    8.61261044,                    8.79088931,                    9.34412314
   117844001,                    7.03496128,                    7.09774423,                    7.26974938,                   12.93647687
   117845001,                    6.73216296,                    6.81354382,                    7.32756272,                    7.32756272
   117845002,                    1.33058370,                    1.31294079,                    1.31294079,                    1.52725644
   117845003,                    0.82308829,                    0.86756319,                    2.16094539,                    2.16094539
   117846001,                    1.12826247,                    1.13099235,                    2.22657001,                    2.22657001
   117847001,                    2.96135087,                    2.93806561,                    2.93806561,                    4.67839572
   117847002,                    1.28156321,                    1.26871789,                    1.26871789,                    1.76875684
   117847003,                    3.15654754,                    3.27877012,                    5.10026805,                    5.10026805
   117851001,                    0.53362333,                    0.00000000,                    0.00000000,                    0.00000000
   117851002,                    5.52669627,                    4.48583665,                    4.48583665,                    4.48583665
   117851003,                    3.70827709,                    0.00000000,                    0.00000000,                    0.00000000
   117851004,                    0.00011212,                    0.00010333,                    0.00010333,                    0.00010333
   117851005,                    0.00027026,                    0.00031456,                    0.00036575,                    0.00036575
   117854001,                    0.00514479,                    0.00000000,                    0.00000000,                    0.00000000
