codmun_ibge, simucont_id_all, x_alloc_area_Mha, distance_Euclidian
   412215,169662002,                    3.57073601,                    0.37698438
   412215,169663001,                    1.82842127,                    0.42167735
   412215,169670001,                    1.61851249,                    0.28991430
   412290,147182002,                    4.51225634,                    0.20857946
   412330,96804001,                    0.13303048,                    0.39133534
   412382,114881001,                    0.06547660,                    0.17853835
   412400,152177001,                    1.03379060,                    0.29558930
   412535,107018002,                    4.47896153,                    0.43077190
   412590,96838001,                    2.11894862,                    0.42673858
   412840,96952004,                    0.85532065,                    0.27482035
   412840,96979002,                    0.75686661,                    0.17815523
   412862,107044001,                    2.48097812,                    0.61797165
   412862,96805001,                    2.67537521,                    0.61485378
   420055,125083001,                    0.69300340,                    0.14051901
   420070,117846001,                    1.09557766,                    0.45571470
   420070,117847003,                    1.82149793,                    0.50174638
   420070,125142003,                    1.98638294,                    0.47176539
   420070,169724002,                    0.00567185,                    0.33513308
   420070,169734001,                    1.25229825,                    0.41973310
   420070,65587002,                    0.92659022,                    0.58054077
   420250,14475001,                   31.93112651,                    0.48374091
   420250,53041001,                    0.85880664,                    0.47915170
   420250,57966001,                    4.64075511,                    0.36651458
   420260,112146003,                    1.06690241,                    0.43784930
   420260,125133002,                    0.91386137,                    0.54401597
   420260,149807002,                    2.10591455,                    0.70618391
   420260,158036001,                    1.04907308,                    0.47891920
   420260,57965001,                    2.07993457,                    0.62243708
   420310,107049001,                    0.17432203,                    0.20796759
   420310,149720001,                    0.45279417,                    0.23844743
   420310,149720002,                    0.08875950,                    0.34420854
   420310,154886001,                    0.57756541,                    0.32016090
   420475,149720002,                    0.15936509,                    0.26675126
   420510,149825001,                    2.43829636,                    0.35557916
   420510,185481001,                    1.39295637,                    0.43123778
   420740,104315002,                    0.00002081,                    0.14246858
   420740,117837001,                    1.27655870,                    0.38610611
   420740,117838002,                    0.78333142,                    0.36661481
   420740,161323001,                    0.93205921,                    0.36714809
   420740,161329001,                    0.37392976,                    0.44955652
   420740,169723001,                    0.51457325,                    0.24351108
   420740,65586001,                    2.17142486,                    0.61607456
   420950,147183001,                    3.26000888,                    0.19612602
   420960,53041001,                    2.17630671,                    0.29022283
   420960,57965002,                    1.49082511,                    0.17674494
   420990,14473001,                    1.59136999,                    0.49439305
   420990,14473002,                    0.35832363,                    0.41562816
   420990,65576001,                    1.26831574,                    0.50392490
   421080,14475001,                    0.34354771,                    0.27567091
   421085,142103001,                    2.61557616,                    0.42337371
   421085,149806002,                    4.03096727,                    0.20281224
   421085,149806003,                    0.01238131,                    0.33913922
   421085,154948003,                    3.48519445,                    0.28577224
   421125,14475001,                    2.52925882,                    0.39244464
   421290,158012001,                    0.39059117,                    0.17472936
   421370,149807002,                    5.16812592,                    0.45482853
   421400,149825001,                    3.15742121,                    0.40473093
   421400,154964001,                    0.50160761,                    0.46925064
   421400,154964002,                    0.68289025,                    0.32009927
   421400,161314001,                    0.85758902,                    0.28410542
   421400,169711002,                    1.25921022,                    0.39291933
   421400,169722001,                    0.71793389,                    0.43591506
   421410,14473001,                    3.24099884,                    0.45480543
   421450,107120001,                    1.76906878,                    0.26734662
   421450,180591003,                    3.32975248,                    0.30239715
   421460,152178001,                    0.50017310,                    0.30403722
   421460,169711001,                    0.71296262,                    0.46899437
   421460,185481001,                    4.01484541,                    0.61029087
   421480,104315001,                    1.41586272,                    0.17992914
   421480,109389002,                    0.01178546,                    0.33189836
   421480,117836001,                    0.09350959,                    0.40883164
   421480,125130001,                    0.00961010,                    0.45605537
   421480,14473002,                    6.09777471,                    0.49485690
   421480,169722001,                    0.11912621,                    0.51593685
   421505,154949001,                    0.04588599,                    0.39141690
   421505,158036001,                    0.67530185,                    0.31332212
   421507,107026001,                    0.19886525,                    0.22256751
   421530,107120001,                    0.35220036,                    0.36273436
   421530,112139001,                    2.42804454,                    0.44256894
   421530,149805002,                    2.44585288,                    0.34551740
   421530,169703003,                    0.02195140,                    0.42857126
   421600,125083001,                    0.31338062,                    0.33334180
   421600,125084003,                    0.00178722,                    0.15653080
   421600,149720002,                    0.62670734,                    0.33363041
   421650,142105003,                    3.79046011,                    0.55568821
   421650,142125001,                    3.23134448,                    0.29217224
   421650,142125002,                    3.39204423,                    0.36149451
   421650,142125003,                    2.64760793,                    0.44304677
   421650,142125004,                    3.31238945,                    0.45370132
   421650,142126002,                   13.79542843,                    0.48748326
   421650,149791004,                   13.47726309,                    0.57676988
   421650,149807001,                    3.64106896,                    0.55957466
   421650,149808001,                    3.38696180,                    0.44481797
   421650,149809002,                    0.39308472,                    0.36982509
   421650,154937003,                    3.67057355,                    0.58698286
   421650,154950001,                   10.05866331,                    0.46276822
   421650,154951003,                    2.27893184,                    0.43596573
   421650,154951004,                    0.30193217,                    0.31203181
   421650,180593001,                    0.14732746,                    0.35737754
   421650,180594001,                    3.52998056,                    0.37237098
   421650,180594002,                    9.16568973,                    0.32185086
   421650,180595001,                    0.88256554,                    0.39923949
   421650,185477001,                    3.47083287,                    0.32746821
   421650,189330002,                    3.03340232,                    0.39145470
   421780,180591001,                    1.07631548,                    0.30730332
   421780,180591003,                    1.79435072,                    0.43300473
   421780,189326004,                    3.42242326,                    0.46532800
   421780,189329001,                    9.90755333,                    0.38127250
   421780,201217001,                    2.66476470,                    0.49341336
   421810,14457002,                    1.01706347,                    0.33631895
   421835,14475001,                    0.66789724,                    0.27705698
   421880,14457002,                    0.51951942,                    0.24116942
   421890,109392001,                    1.77679493,                    0.48348342
   421890,112146002,                    1.71190076,                    0.31492728
   421890,114904001,                    1.58994505,                    0.37931545
   421890,169725001,                    0.46834941,                    0.28597490
   421890,57965002,                    0.35510303,                    0.50807888
   421890,61986001,                    2.81589992,                    0.56226142
   421890,65578001,                   14.90363569,                    0.56408373
   421890,70337001,                    2.61013370,                    0.42563356
   421890,70337002,                    1.87257976,                    0.46083899
   421895,142124001,                    1.46556836,                    0.34171974
   421895,142124002,                    3.59790232,                    0.45465579
   421895,154949001,                    2.47341008,                    0.32270061
   421895,180593001,                    2.46221458,                    0.23368812
   421895,189330001,                    6.59601758,                    0.20760397
   421920,117837001,                    0.09280193,                    0.30768676
   421920,117837004,                    0.00056638,                    0.43733417
   421920,117845003,                    1.29338220,                    0.43046420
   421920,65577001,                    0.36566432,                    0.35654913
   421920,65586003,                    5.33622070,                    0.55854514
   421935,158041001,                    1.50696597,                    0.28605849
   421935,185481001,                    2.11113646,                    0.29683171
   421940,185481001,                    2.90613835,                    0.39724732
   430030,40580001,                    0.50462953,                    0.43893444
   430045,107029002,                    0.19948508,                    0.32629465
   430045,96765001,                    0.68511818,                    0.40661103
   430064,107065001,                    0.13641884,                    0.50280759
   430064,60548001,                    0.84847776,                    0.28116995
   430064,70306001,                    0.12866515,                    0.42976317
   430105,14457002,                    3.26062535,                    0.40387216
   430215,112096001,                    0.94645747,                    0.45289255
   430220,107009001,                    0.53776987,                    0.53677016
   430220,107029001,                    0.73107730,                    0.71903422
   430220,107029002,                    0.77692366,                    0.47183910
   430237,107027002,                    0.23084515,                    0.21496617
   430237,125057005,                    0.45333328,                    0.51276824
   430260,125057005,                    0.37865369,                    0.50961727
   430260,70286001,                    1.02671530,                    0.38901987
   430280,107011001,                    2.05062003,                    0.65787221
   430280,107011003,                    1.79173869,                    0.59830129
   430280,107031001,                    0.07915282,                    0.34196732
   430280,107032002,                    4.17422765,                    0.48374093
   430280,107032003,                    1.79159166,                    0.39896657
   430280,14233001,                   15.11485979,                    0.59965768
   430280,40722001,                    4.88159855,                    0.58018488
   430280,53014001,                    5.07273040,                    0.60497878
   430280,55771001,                    4.43807031,                    0.66152610
   430280,55772001,                   12.58557770,                    0.63126805
   430280,55799003,                    0.01400859,                    0.46387280
   430280,55800002,                    1.88990878,                    0.48207708
   430280,96724001,                    1.90184125,                    0.57601525
   430280,96724002,                    1.79172100,                    0.63089140
   430280,96768001,                    0.00676353,                    0.45951395
   430280,96769001,                    2.29061340,                    0.40097543
   430400,107029001,                    2.03913115,                    0.61563707
   430430,40654001,                    0.35619540,                    0.39400194
   430430,55738003,                    0.25693450,                    0.22514574
   430463,1294002,                    0.44663061,                    0.22725538
   430543,14273001,                    0.00694341,                    0.16420810
   430543,40827002,                    1.88933136,                    0.37620657
   430580,107066001,                    0.10989033,                    0.26402377
   430580,149734001,                    1.98696781,                    0.35249657
   430590,107029001,                    3.78442500,                    0.47492009
   430600,114877001,                    0.12633494,                    0.38164256
   430600,125057001,                    0.04619782,                    0.44275241
   430600,70286002,                    2.12631450,                    0.49944267
   430607,107050002,                    0.47280629,                    0.20822295
   430607,107065002,                    0.21558163,                    0.44261421
   430607,125084001,                    0.55357584,                    0.29107809
   430607,149733001,                    0.29758465,                    0.37353244
   430607,70306001,                    0.56646519,                    0.50839353
   430642,107052001,                    1.21014696,                    0.63615207
   430642,112096001,                    0.20033035,                    0.58244141
   430642,149722001,                    0.00036649,                    0.39977849
   430673,40653001,                    1.95902652,                    0.66651888
   430690,112122002,                    0.00525129,                    0.49399857
   430690,14325001,                   23.86436192,                    0.65400406
   430690,14326001,                    7.79490490,                    0.63804907
   430690,14326002,                    2.54496620,                    0.45250767
   430690,40916001,                    7.86044470,                    0.43795438
   430690,53032002,                   10.26417282,                    0.59936275
   430690,53033003,                   10.91956453,                    0.59959514
   430690,55873001,                    2.75479024,                    0.38818592
   430690,60567001,                    0.01983607,                    0.49255946
   430690,60568002,                   24.44614221,                    0.54752725
   430692,107066001,                    1.28493256,                    0.18308827
   430850,114876001,                    0.02018785,                    0.46500742
   430850,125056001,                    0.93965580,                    0.42293596
   430850,125057005,                    2.12459847,                    0.36941914
   430960,55769002,                    3.50485520,                    0.71608033
   430970,107029001,                    0.48813846,                    0.75166760
   430970,125057001,                    0.20693916,                    0.41032676
   430970,125057005,                    1.04914202,                    0.60449437
   430970,125057006,                    0.02259515,                    0.22400339
   431041,55798001,                    0.00562289,                    0.40566849
   431041,96765001,                    0.09407202,                    0.31447553
   431050,107026001,                    1.14361071,                    0.47926468
   431050,107049001,                    0.51394622,                    0.41073723
   431050,107065001,                    2.94367753,                    0.50639784
   431050,112111002,                    1.07080739,                    0.37514666
   431050,125056001,                    0.23254720,                    0.41763130
   431050,125069004,                    0.37699067,                    0.29980628
   431085,112113001,                    0.44848465,                    0.51337648
   431250,1288001,                    0.27457344,                    0.47548944
   431301,107029001,                    0.94122610,                    0.79892067
   431301,96765002,                    0.04184066,                    0.54774535
   431342,40580001,                    2.30128231,                    0.70347191
   431342,40653001,                    0.38879115,                    0.48911540
   431346,112113001,                    0.01208097,                    0.31397551
   431450,107034001,                    0.00810247,                    0.44094711
   431450,14234002,                    4.31544712,                    0.38007208
   431450,40775001,                   26.56892803,                    0.46224192
   431450,55802001,                    1.88631980,                    0.37007810
   431450,55802002,                    5.94205866,                    0.51684914
   431450,82143001,                    4.73455198,                    0.29707455
   431450,82144001,                    1.88718388,                    0.48721278
   431450,96770001,                   11.27753647,                    0.45587497
   431450,96771001,                    0.00512385,                    0.40744422
   431460,104279001,                    4.88285766,                    0.45874057
   431460,104279002,                    1.32099913,                    0.22848218
   431460,109377002,                    0.80019347,                    0.57978800
   431460,14268001,                    1.16201329,                    0.63005294
   431460,14297002,                   20.24326387,                    0.67393719
   431460,14297003,                    6.72998200,                    0.50259144
   431460,40873004,                    2.01071521,                    0.64485679
   431460,53029002,                    2.71401589,                    0.56129345
   431460,53030002,                   25.74699079,                    0.44858819
   431460,53034001,                    3.09922325,                    0.67077237
   431460,55830001,                    0.05507728,                    0.63115581
   431460,55853002,                    2.65616348,                    0.55226351
   431460,55854001,                    2.25664801,                    0.62036344
   431460,57952001,                    1.32139957,                    0.31158020
   431460,57952003,                    1.55161800,                    0.56449781
   431460,57953001,                    6.04777599,                    0.57937966
   431460,57955001,                    1.06601893,                    0.68885200
   431460,57956001,                    2.88193647,                    0.65250684
   431460,82196001,                    3.82148962,                    0.37764190
   431470,70306001,                    0.76964656,                    0.31293756
   431505,40580001,                    0.89215237,                    0.57707014
   431590,125070002,                    0.93943633,                    0.15081642
   431590,125084001,                    0.05333725,                    0.21185224
   431590,125085001,                    1.13131746,                    0.22605859
   431590,149734002,                    1.58254992,                    0.30552959
   431700,104270002,                    1.58259547,                    0.57753209
   431700,107011005,                    2.10527733,                    0.87675372
   431700,107033001,                   10.05192381,                    0.68914698
   431700,14265001,                   20.40699975,                    0.70085719
   431700,55773001,                    2.25186127,                    0.89400985
   431700,55800004,                    0.02457475,                    0.67687481
   431700,55801001,                    2.26832371,                    0.81362921
   431700,96770001,                    9.62652507,                    0.77567763
   431720,40654001,                    4.69291436,                    0.53819161
   431720,55738001,                    0.74571766,                    0.44651226
   431790,40580001,                    4.11617293,                    0.44127297
   431849,107009001,                    0.55858623,                    0.47705405
   431849,40719002,                    0.00595744,                    0.58777341
   431849,55769001,                    0.01994984,                    0.55934508
   431850,40918004,                    0.62223629,                    0.50996354
   431910,107029001,                    1.97296104,                    0.59945775
   431936,112096001,                    0.00045346,                    0.32598459
   431973,107029001,                    0.85558233,                    0.49704976
   432020,125057004,                    0.01441189,                    0.25621974
   432020,125057005,                    1.74299796,                    0.49331433
   432023,107029001,                    1.36732360,                    0.67965539
   432135,40961001,                    1.49076611,                    0.59621359
   432147,125057002,                    1.56233421,                    0.19959755
   432147,70286002,                    0.80048967,                    0.40792506
   432166,14457002,                    0.17303661,                    0.38867866
   432166,65565001,                    1.31081396,                    0.32678838
   432166,65572001,                    0.92683517,                    0.34877041
   432166,65572003,                    0.96736645,                    0.18212927
   432180,40719002,                    2.89576218,                    0.60296002
   432180,55769002,                    2.73239095,                    0.58053492
   432183,169707001,                    0.17388901,                    0.29179898
   432210,106991001,                    0.04970098,                    0.41797317
   432210,40580001,                    0.46248989,                    0.75712491
   432210,40654001,                    1.38936469,                    0.76730373
   432210,55737001,                    0.85449543,                    0.57846078
   432230,40580001,                    3.60233012,                    0.61789223
   500110,106973001,                    3.42585007,                    1.42823920
   500110,142018001,                   19.00799296,                    1.40223453
   500110,142019001,                    2.61079522,                    1.53751707
   500110,142028001,                    2.61079522,                    1.60968856
   500110,40568001,                    0.27062915,                    1.12465269
   500110,74291001,                    5.21479566,                    1.70522059
   500110,74291002,                    2.60746041,                    1.56225086
   500110,74302002,                   13.98937536,                    1.72179008
   500110,96623001,                   12.57123262,                    1.31292014
   500110,96624001,                   44.09797222,                    1.62107949
   500110,96667001,                   13.56829350,                    1.22487442
   500200,40868002,                    7.91605212,                    0.56174168
   500200,74334001,                    1.78135517,                    0.45248606
   500200,74351001,                    0.30405470,                    0.51948420
   500200,82168001,                    2.03798797,                    0.60473891
   500200,96801001,                    8.45371336,                    0.56817027
   500200,96837001,                    0.21346143,                    0.54177109
   500200,96838001,                   10.52732286,                    0.57038280
   500215,14075001,                    8.24326111,                    1.08311206
   500215,14075002,                    7.67703557,                    1.35173243
   500215,40354001,                    2.36882405,                    1.15740725
   500215,40425003,                    2.52631697,                    0.76532893
   500215,40426001,                    2.34576860,                    1.32593366
   500215,40426003,                    2.23791827,                    1.21285399
   500215,82018001,                    4.71161694,                    1.12390383
   500215,82029001,                    0.13754646,                    0.61802835
   500215,82030001,                   24.05025143,                    1.19654725
   500215,96510001,                    9.22495592,                    1.11842864
   500215,96534001,                    1.71867783,                    0.73526633
   500215,96534002,                    1.12119742,                    0.54180142
   500315,96627001,                    6.11071231,                    0.61182472
   500320,106985001,                    2.56836690,                    2.85734383
   500320,106999001,                    2.90844404,                    2.43503496
   500320,117693001,                    0.98767672,                    2.49377901
   500320,1220001,                   17.23750072,                    2.24462492
   500320,1221001,                    4.64332632,                    2.12153532
   500320,1221003,                    4.10676845,                    1.90532513
   500320,1221004,                    1.96648832,                    2.05070699
   500320,1232001,                    2.99934689,                    2.79050735
   500320,124993001,                    0.61521058,                    2.73116279
   500320,124998001,                    1.37838107,                    2.85772176
   500320,124998003,                    0.60363380,                    2.90382218
   500320,124999001,                    2.82464263,                    2.76684165
   500320,128388001,                   16.71291001,                    2.66217762
   500320,128388002,                    1.08046504,                    2.48428962
   500320,128389001,                    2.92412968,                    2.81970620
   500320,13839001,                   68.44176251,                    2.91696752
   500320,13841001,                   20.24146334,                    2.47829080
   500320,13843001,                    5.66532853,                    2.11349526
   500320,13906001,                   28.68400498,                    2.70723023
   500320,13907001,                   28.19164894,                    2.22624788
   500320,13908001,                   46.11805872,                    1.80184449
   500320,13966001,                   20.48551483,                    2.83692049
   500320,13967001,                   22.33970227,                    2.50574976
   500320,13968001,                   51.01751851,                    2.04950058
   500320,13969001,                   48.01668758,                    1.57156585
   500320,14018001,                   84.11123680,                    2.43308459
   500320,14019001,                  112.17790751,                    1.98081506
   500320,14063002,                    2.37952605,                    2.83542416
   500320,14109001,                    3.01457039,                    2.92726145
   500320,14147001,                    0.23256115,                    2.59392275
   500320,14147003,                    0.09568243,                    2.38527176
   500320,14177001,                    3.81899310,                    1.97117362
   500320,14178001,                    2.32536219,                    1.97241602
   500320,14182002,                    0.72903025,                    2.33442260
   500320,142011001,                    1.67270991,                    2.82166995
   500320,142015001,                    2.50579385,                    2.44569072
   500320,142017001,                    1.09574196,                    2.32739143
   500320,142024001,                    6.59560904,                    2.67539147
   500320,142024002,                   33.10857667,                    2.90373997
   500320,142025001,                    9.33559839,                    2.85729835
   500320,142026001,                    5.52170171,                    2.52786034
   500320,142026002,                    2.90449137,                    2.64974846
   500320,142026003,                    2.90648652,                    2.77604114
   500320,142027001,                    2.92609112,                    2.91685115
   500320,142027002,                   23.03065608,                    2.77104047
   500320,40190002,                    4.48823167,                    2.89060052
   500320,40191002,                   12.52738410,                    2.80104981
   500320,40192001,                    1.07930356,                    2.40043954
   500320,40273001,                    6.15890834,                    2.82191211
   500320,40273003,                    3.44014838,                    2.95617271
   500320,40274001,                    4.47324699,                    2.74840309
   500320,40349001,                   22.34571551,                    2.95682452
   500320,40350001,                   51.77322427,                    2.62415737
   500320,40421001,                    5.41934612,                    2.70197689
   500320,40421002,                    2.48049864,                    2.67807425
   500320,40499001,                   20.67853564,                    2.41877697
   500320,40499002,                   22.52273501,                    2.07656374
   500320,40500001,                    4.59490533,                    2.57684076
   500320,40500002,                    6.65754049,                    2.59538072
   500320,40563001,                    0.00603119,                    2.51446609
   500320,40564001,                    1.03567660,                    2.26822987
   500320,40629002,                    6.48180140,                    2.53083751
   500320,40629003,                    2.49469851,                    2.91865870
   500320,40630001,                    2.16900831,                    2.38594279
   500320,40631001,                    3.84373318,                    2.06074984
   500320,40633001,                    0.06298416,                    2.33389509
   500320,55618001,                    4.36893004,                    2.94288489
   500320,55730001,                    3.22578623,                    2.91929747
   500320,74285001,                    1.75141522,                    2.81069828
   500320,74286001,                   18.51050921,                    2.65308713
   500320,74287001,                    0.16564763,                    2.29869436
   500320,74288001,                   56.41424280,                    2.10260883
   500320,74295001,                    0.10603833,                    2.90878404
   500320,74296001,                    6.99900812,                    2.83435612
   500320,74297001,                   41.03649237,                    2.65211944
   500320,74298001,                   76.40955222,                    2.51396296
   500320,74301002,                    3.97890833,                    2.74779936
   500320,74301003,                    2.90614379,                    2.61218193
   500320,74301004,                   23.24908054,                    2.83280065
   500320,74302002,                    3.56839157,                    2.95123665
   500320,82001001,                    0.98767672,                    2.41521722
   500320,82048001,                    3.15676919,                    2.84574159
   500320,82064001,                    0.90349339,                    1.99193488
   500320,82084001,                    0.20565319,                    2.07355085
   500320,82086001,                    0.67272713,                    1.93145207
   500320,96465001,                    2.40785065,                    2.57778162
   500320,96481001,                    8.29030196,                    2.70735664
   500320,96570001,                    2.16778553,                    2.41461144
   500320,96570002,                    5.57101406,                    2.29865700
   500320,96571001,                    2.14751567,                    2.52403900
   500320,96618001,                   79.13378124,                    2.89518491
   500320,96619001,                    0.25259191,                    2.61549032
   500320,96662001,                   85.88884584,                    2.77310066
   500320,96663001,                   83.87972303,                    2.43590892
   500320,96664001,                   35.14182803,                    2.26540359
   500320,96665002,                    0.60775879,                    2.01133819
   500320,96666002,                    8.69145498,                    2.44436558
   500320,96704001,                    6.56411664,                    2.63414591
   500320,96704002,                    2.45013597,                    2.82582732
   500320,96704003,                    3.29781319,                    2.78387705
   500320,96705001,                   25.29364402,                    2.60777314
   500320,96706001,                   12.76113515,                    2.53039794
   500320,96706002,                    5.80163127,                    2.86872611
   500320,96707002,                    5.65459559,                    2.63804857
   500375,107018002,                    0.75817055,                    0.65088162
   500375,40770001,                    2.02319142,                    0.69887498
   500375,40770002,                    1.30776946,                    0.43669214
   500375,96758001,                    0.44542601,                    0.41357250
   500375,96759001,                   26.45923215,                    0.72720020
   500430,96672001,                   23.65977778,                    0.73054272
   500460,40636001,                    2.58410811,                    0.60166841
   500460,40637001,                    1.62849569,                    0.51793093
   500460,96672001,                   20.51293341,                    0.88002403
   500480,107000001,                    2.26635057,                    0.74722664
   500480,107001002,                    2.36322033,                    0.84026392
   500480,96716001,                    1.06948151,                    0.65797767
   500480,96718001,                    2.18548965,                    0.80259293
   500480,96718002,                    2.51576475,                    0.88420629
   500520,13843001,                    4.98412650,                    1.99989167
   500560,106938001,                    0.63068034,                    0.78746697
   500560,106954001,                    2.96554412,                    1.60711282
   500560,106954002,                    3.26192421,                    1.58801350
   500560,14073001,                   12.61015503,                    0.92146994
   500560,14074001,                    8.69297191,                    1.18626188
   500560,40424002,                    2.34927027,                    0.83148378
   500560,40424003,                    1.14658011,                    0.86772308
   500560,40425002,                    2.67956323,                    1.44952247
   500560,40425004,                    2.14255811,                    1.14880849
   500560,40425005,                    1.11649649,                    0.94851009
   500560,40500002,                   19.81213587,                    1.29696945
   500560,40501001,                    2.64803477,                    1.55909195
   500560,96533002,                    0.46551231,                    0.70792283
   500560,96534004,                    6.83409854,                    1.29717402
   500560,96535002,                    5.30515991,                    1.56569959
   500560,96571002,                   47.44092388,                    1.49163990
   500568,96716001,                    1.13594288,                    0.38993884
   500568,96759001,                   11.07632308,                    0.62461199
   500570,96672001,                   11.10438351,                    0.78781208
   500570,96711001,                   11.91820410,                    0.78102396
   500625,96711001,                   13.74956327,                    0.56855001
   500635,142008003,                    5.17652012,                    0.91871835
   500635,96577002,                    3.36990881,                    0.65529345
   500635,96627001,                    6.20698345,                    0.96704775
   500690,104245002,                    9.20236579,                    0.64364922
   500690,13979001,                    3.04370594,                    0.84056759
   500690,14028001,                   21.35901459,                    0.98479582
   500690,52966001,                    3.06875367,                    0.68274894
   500690,52966002,                    3.06871685,                    0.79177969
   500690,52967001,                    3.04359964,                    0.86836821
   500690,52977001,                    3.06876458,                    0.82964636
   500690,52978001,                    7.92284908,                    0.95371863
   500690,55621001,                    2.35984017,                    0.97800781
   500690,82010001,                    3.06710290,                    0.76118697
   500690,82018002,                    7.35744752,                    0.69503203
   500690,96510001,                   11.18373755,                    0.80559520
   500740,103338001,                   13.24873127,                    0.94079933
   500740,103338002,                    3.40137673,                    0.83410840
   500740,103346002,                    3.40037482,                    1.17190260
   500740,104264001,                    0.01548214,                    1.01086865
   500740,104265001,                    0.04010421,                    1.02177695
   500740,104268001,                    0.00591391,                    1.14217576
   500740,128397001,                    1.08841661,                    1.35314058
   500740,74299002,                   18.74914140,                    0.82194928
   500740,74301002,                    1.19959243,                    1.22442647
   500740,74311001,                   12.15324069,                    1.38466249
   500740,74312001,                    2.79839637,                    1.42450012
   500740,74312002,                   67.87359455,                    1.25622119
   500740,74313001,                    8.80210518,                    1.38993580
   500740,74314003,                    1.69917486,                    1.40529708
   500740,82137001,                    9.32748369,                    1.21742592
   500795,96627001,                   12.18019779,                    0.93573024
   500795,96629002,                    0.60541125,                    0.32312022
   500795,96674003,                    3.50615935,                    0.31103314
   500797,40766001,                    6.11278942,                    0.49329767
   500797,96755002,                    2.45608389,                    0.55564474
   500797,96838001,                   34.60855243,                    0.68457988
   510310,142067001,                    0.19751536,                    0.83551227
   510310,142068001,                    0.02115796,                    0.79793111
   510310,14405001,                    2.58198637,                    0.94765282
   510310,41031002,                    2.68371445,                    0.62965898
   510310,41032001,                    0.45081174,                    1.09810189
   510310,41066001,                   41.49312404,                    0.87772571
   510310,96899001,                   23.59427786,                    0.86546843
   510310,96901001,                   16.59139207,                    0.83264419
   510310,96935001,                    1.12825997,                    0.77049533
   510310,96962001,                    0.79794676,                    0.49426900
   510310,96963002,                    5.36744564,                    0.71114017
   510310,96963003,                   24.15330119,                    0.61963553
   510310,96964002,                   18.61433455,                    0.86657683
   510310,96990002,                   38.63651059,                    0.91090770
   510631,40991002,                    1.13555320,                    0.46652929
   510631,41063001,                    7.94084764,                    0.64169683
   510631,96932001,                    1.12378147,                    0.54592075
   510631,96932002,                   14.36823540,                    0.65665363
   510631,96933002,                    1.13259656,                    0.31393816
   510631,96934001,                    5.50709745,                    0.65944335
   520025,142176001,                    0.01905131,                    0.32622749
   520025,149849004,                    3.11055578,                    0.59399432
   520025,151030003,                    0.84661219,                    0.54167842
   520060,133147001,                    1.87147160,                    0.33742519
   520060,133147002,                    3.96055176,                    0.34412023
   520060,82412002,                   18.30285244,                    0.69441468
   520060,82427001,                   23.20171915,                    0.78429648
   520465,133103001,                    2.77666330,                    0.72668700
   520465,133103002,                    6.70300158,                    0.55840695
   520465,133103003,                    7.73640704,                    0.74519724
   520465,142152001,                   18.35008286,                    0.86205394
   520465,82369002,                   10.45694879,                    0.64445278
   520465,82384001,                    3.51609632,                    0.41323954
   520465,97043002,                    2.68230776,                    0.61484771
   520470,133103002,                    1.33628425,                    0.24479827
   520470,142153001,                    0.15575852,                    0.14426807
   520530,133162001,                    4.60620133,                    1.18282359
   520530,133163001,                    8.92089128,                    1.27067998
   520530,147231002,                    3.63438823,                    1.24078896
   520530,82424001,                   19.10102288,                    1.03914208
   520530,82425001,                   75.82587181,                    1.01823793
   520530,82426001,                   71.12109738,                    1.12064654
   520530,82438001,                   12.94003534,                    1.28615613
   520530,97144001,                    0.05894057,                    0.81009510
   520549,149880001,                    2.82411441,                    0.25671912
   520551,142158004,                    3.31426175,                    0.58509668
   520551,142177001,                    0.00035927,                    0.47302221
   520551,149831003,                    0.02761096,                    0.54336000
   520551,149848001,                    2.29836247,                    0.43667405
   520551,149849001,                    6.59388056,                    0.62435041
   520551,151030002,                    0.69715026,                    0.43045227
   520551,154983001,                    8.89943990,                    0.50663798
   520551,155969001,                    0.23417275,                    0.44011983
   520551,155974001,                    3.01171673,                    0.39196897
   520552,101398002,                    8.99999571,                    0.91277077
   520552,101399002,                    8.80817353,                    0.86754364
   520552,133102001,                    2.79426915,                    1.17496295
   520552,133148002,                    7.57472587,                    0.99544988
   520552,142152001,                    1.31888380,                    1.34315919
   520552,142153003,                    2.38933100,                    1.03186472
   520552,145198002,                    0.62477135,                    0.80228505
   520552,145198003,                    2.50960077,                    0.77327873
   520552,149878003,                    0.23762254,                    0.71577919
   520552,82368002,                    5.58472320,                    1.16601778
   520552,82369001,                    2.77883314,                    1.14007296
   520552,82383001,                    8.40057217,                    1.12310209
   520552,97042001,                    2.76630062,                    1.10108976
   520552,97043001,                    2.48007173,                    1.06377962
   520552,97065001,                    2.40747456,                    1.02866336
   520552,97065002,                    1.14732404,                    0.93911708
   520552,97065003,                    5.03262052,                    1.14251227
   520552,97066001,                    4.76951121,                    0.97066961
   520640,82287001,                   12.58227158,                    0.55633031
   520640,82346001,                    0.00628704,                    0.55848694
   520640,96992001,                    2.38800239,                    0.48138014
   520640,96993001,                    0.00905590,                    0.56275201
   520945,149830001,                    7.78098624,                    0.65181689
   520945,97021002,                    1.29867552,                    0.32063848
   520945,97022001,                    1.83704778,                    0.45049713
   520980,142156001,                    7.24175387,                    0.38681614
   520980,97046001,                   13.97329185,                    0.31918699
   521030,107106001,                    1.12800936,                    0.18458402
   521305,142175002,                   18.36140029,                    0.59220459
   521305,151028001,                    0.00136083,                    0.40113351
